Name,Type,%Vbur,Bite angle,P1–M (Å),P2–M (Å),Avg. P–M (Å),Metal center
IKENER,PC2P,0.4824764722325754,84.9281534862336,2.2464783551149554,2.252839319614252,2.249658837364604,Ru
IQAQOG,PC2P,0.4610102963101006,82.93058669906709,2.2955637651783927,2.293240720029191,2.294402242603792,Ru
IQIVIQ,PC2P,0.5773096813268729,86.35439066914503,2.348991698580478,2.3517857045232677,2.3503887015518727,Rh
IQIVUC,PC2P,0.6136554230339173,87.33326507311983,2.2617720928510896,2.2657292424294666,2.263750667640278,Rh
IQIWAJ,PC2P,0.5883863678717853,87.07159450116943,2.3308198128555544,2.3243263540217414,2.327573083438648,Rh
ISOYUK,PC2P,0.4248334420424897,85.7835397365286,2.230894439456964,2.30506941327154,2.267981926364252,Pd
IXEDAR,PC2P,0.5104651975400671,81.46417515538229,2.2632688748798717,2.265512304093712,2.2643905894867915,Ru
IXEDEV,PC2P,0.490816017517704,81.36967113636939,2.303139379195277,2.296397395922577,2.299768387558927,Ru
IYOMEO,PC2P,0.5432468319045844,86.75927017768267,2.209429564389868,2.2356039452461163,2.222516754817992,Rh
IZIJUX,PC2P,0.4709513604174432,81.88117826460713,2.2915376933404343,2.302863869185497,2.2972007812629656,Ru
IZIKAE,PC2P,0.4841711703317182,80.5764907764277,2.304274940192684,2.2986600444606866,2.3014674923266853,Ru
IZIKUY,PC2P,0.4810380171449869,81.16749114857667,2.312347076024704,2.24084671497182,2.276596895498262,Ru
IZILAF,PC2P,0.4913925642937011,84.61729916250442,2.293163753420152,2.250966681228312,2.272065217324232,Ru
IZOROG,PC2P,0.6118558982482296,87.72030359228528,2.235025950632341,2.2415472334974336,2.238286592064888,Rh
IZOSAT,PC2P,0.5695758013417815,86.04271590925737,2.3097090725890133,2.315266723295612,2.3124878979423125,Rh
JAFMIP,PC2P,0.5063944278792396,82.68915082167014,2.2952468276854243,2.24210347664866,2.268675152167042,Ru
JAFTES,PC2P,0.4311987513976891,84.42169631205675,2.3963284415956005,2.432797772113415,2.414563106854508,Ru
JAFTIW,PC2P,0.4344309075661572,83.0612617860502,2.426101605456788,2.3474224161833352,2.3867620108200613,Ru
JANCOR,PC2P,0.4621633898620946,82.06981417561086,2.2820468882124225,2.282473439056849,2.282260163634636,Ru
JAQFAJ,PC2P,0.4721685147223257,82.25697322780323,2.29193848084978,2.289512830276345,2.290725655563062,Ru
JARWIJ,PC2P,0.5118861815132315,84.29632576516441,2.2554354346777474,2.256086434514422,2.2557609345960845,Pd
JATVAC,PC2P,0.4345823238911666,86.34322665293905,2.235850844756868,2.2403588998194004,2.238104872288134,Pd
JENZOS,PC2P,0.5159336563548267,86.47203075746424,2.2954986386404146,2.306320662874094,2.300909650757254,Pd
JERDAM,PC2P,0.5158987141259784,86.37272047333057,2.284203800014351,2.3027057997060765,2.2934547998602137,Pd
JEWZOA,PC2P,0.4909674338427134,83.2719982072567,2.2594990595262487,2.276659834055146,2.268079446790697,Rh
JIBZAY,PC2P,0.4717084420424897,82.0273000818297,2.2786335817765866,2.3064375127022188,2.2925355472394027,Ru
JINDAO,PC2P,0.4844448844576966,84.27353452454635,2.3180554350575826,2.301714578308961,2.309885006683272,Ru
JINHUK,PC2P,0.4382221393961983,82.22517074251019,2.3533265816711464,2.3598942772929465,2.3566104294820462,Ru
JINJEW,PC2P,0.4709688315318673,84.19525012925862,2.242944716215716,2.2603482032642668,2.2516464597399914,Ru
JIZQUE,PC2P,0.4087134271338054,79.3849091527255,2.3219216179707702,2.3104133829252285,2.316167500448,Ru
JOCRAV,PC2P,0.41521268169959,83.27394045947335,2.2498368829761857,2.253964285431337,2.251900584203762,Ru
JOCREZ,PC2P,0.4142692415206858,82.78485793498814,2.2558621411779565,2.251360921753774,2.2536115314658653,Ru
JOFNAU,PC2P,0.4767110044726053,83.31959934865976,2.2794889778193723,2.268786680144257,2.2741378289818144,Ru
JOGFUH,PC2P,0.5216117685426761,84.20308727375537,2.2398709784271054,2.239841289020273,2.239856133723689,Pd
JOMMED,PC2P,0.4942636507640701,85.47942474150244,2.2717984065493133,2.311884296412777,2.2918413514810454,Pd
JOZQUK,PC2P,0.485068020872158,84.51521011818093,2.302131838101371,2.3201288757308287,2.3111303569161,Pd
JUBBIT,PC2P,0.5624941762951919,85.04206992074998,2.294199206695008,2.2843436694157897,2.2892714380553985,Rh
JUBBOZ,PC2P,0.5950370387625792,85.15966485756255,2.1933611193782028,2.195177213803022,2.1942691665906127,Rh
JUBBUF,PC2P,0.5233530562802833,84.19560331353547,2.263498398497335,2.271267707691016,2.2673830530941754,Rh
JUBCAM,PC2P,0.5424256895266493,83.79534677563151,2.295196287902193,2.302033448931615,2.2986148684169043,Rh
JUBCEQ,PC2P,0.5315528326500186,84.14087267014716,2.2606269042015765,2.266103925242617,2.263365414722097,Rh
JUBDAN,PC2P,0.4713531960491987,81.94571823599942,2.2098574614666893,2.207180327929732,2.2085188946982104,Rh
JUDCOD,PC2P,0.4712134271338054,83.17449166257214,2.250543489915269,2.255554477284909,2.253048983600089,Ru
JUMJOT,PC2P,0.4137975214312337,85.19274199391205,2.311602690775385,2.2578675780479247,2.284735134411655,Pd
JUQXIF,PC2P,0.4280714219157659,84.99068336453429,2.2356164697908265,2.285427968674576,2.260522219232701,Pd
KACWAM,PC2P,0.5489016492732016,85.8365323131419,2.216868286570043,2.209876693392643,2.213372489981343,Rh
KAFDAW,PC2P,0.5093936358553858,86.41484374464042,2.2495779604183537,2.265265105898204,2.2574215331582788,Pd
KAHYUR,PC2P,0.4978044632873649,85.0022323295275,2.395639789283857,2.2334750950033,2.3145574421435784,Pd
KARXOT,PC2P,0.492766958628401,84.29217907939629,2.274458177236944,2.2708703177416365,2.27266424748929,Ru
KAVMAW,PC2P,0.5765409522922103,85.46963659535204,2.181739443654993,2.178733806595014,2.180236625125004,Rh
KAZGUP,PC2P,0.3906424711144241,82.73418176750617,2.348067290347532,2.3784482336178776,2.363257761982705,Ru
KEFMOA,PC2P,0.4728207696608274,85.48379678224694,2.350388265797801,2.290665623787112,2.320526944792457,Rh
KEFVOH,PC2P,0.4543305068952665,83.91484095684616,2.4008209012752286,2.3433194404519417,2.3720701708635854,Ru
KEJYOO,PC2P,0.4388918654491241,82.28274444611742,2.366466986881499,2.3498195675413034,2.358143277211401,Ru
KELQAU,PC2P,0.4565493384271338,84.27752432505397,2.4563660150718576,2.4014181226933387,2.428892068882598,Ru
KEMCIR,PC2P,0.5527918840849795,86.37227857219143,2.220159003314852,2.2195380149932102,2.219848509154031,Pd
KEMCOX,PC2P,0.5156366474096161,84.32648958255864,2.2757587745628927,2.283510236456145,2.279634505509519,Pd
KEPREC,PC2P,0.5043328363771897,84.31008363774697,2.2342056754023334,2.2576414684355885,2.245923571918961,Ru
KEQHUJ,PC2P,0.6046228568766306,86.97797940463327,2.256322671959841,2.252221347914097,2.254272009936969,Pd
KEQWOS,PC2P,0.4964999534103615,85.27991512266547,2.283928413939457,2.2959290058710446,2.2899287099052508,Pd
KERCIV,PC2P,0.4736244409243384,83.27425341951842,2.3375634750739924,2.310306256754719,2.323934865914356,Ru
KERCOB,PC2P,0.4861279351472232,84.36301900779661,2.2637292240901963,2.2983391829753925,2.281034203532794,Ru
KIBLIS,PC2P,0.5355420704435334,85.36066879915302,2.243394971911989,2.2427808631250628,2.243087917518526,Pd
KICGEJ,PC2P,0.4929416697726426,84.10491690473584,2.240251101997274,2.283507827882357,2.2618794649398155,Ru
KIKQEC,PC2P,0.4683190458442042,82.6917708057952,2.2877180770365912,2.2922890306416424,2.290003553839117,Ru
KIKQOM,PC2P,0.4689480059634737,83.47434177314364,2.293731675676124,2.2872977506219003,2.290514713149012,Ru
KIMZIP,PC2P,0.5554300223630264,81.34280005199872,2.1789616793326125,2.174832637239013,2.1768971582858128,Ru
KOFGUK,PC2P,0.4882594111069698,82.53271569917236,2.2748687874248925,2.2652796736826994,2.270074230553796,Ru
KOFLID,PC2P,0.4814806187103988,82.61516840163847,2.276240980212772,2.271367429545471,2.2738042048791214,Ru
KOMPAD,PC2P,0.4704505218039508,82.53634950652479,2.2908432945096875,2.2917386412939846,2.291290967901836,Ru
KONMOP,PC2P,0.5276684215430488,84.74709965185983,2.222701509424961,2.3399645296456955,2.281333019535328,Pd
KULPAK,PC2P,0.4740961610137905,83.72485761139463,2.2695250604476698,2.254125329257449,2.261825194852559,Ru
KURMEP,PC2P,0.5135051714498695,85.85483085961893,2.2833722867723525,2.253210376329738,2.268291331551046,Pd
KUSPIA,PC2P,0.4336680022363026,75.33097552591423,2.505008782419736,2.3601343182115717,2.4325715503156538,Ru
KUVROI,PC2P,0.5161433097279166,85.6963548717883,2.352194507263377,2.3609885641400297,2.3565915357017038,Pd
LABMOU,PC2P,0.4812301994036526,84.8845987984493,2.35258517380349,2.341590485119036,2.347087829461264,Pd
LAJQET,PC2P,0.483914927320164,85.18125319038315,2.287468032563515,2.3025850690039658,2.2950265507837404,Rh
LAKXAX,PC2P,0.503336982855013,84.02337169766548,2.273011438598584,2.269475930694133,2.2712436846463584,Pd
LAPRIE,PC2P,0.5067089079388744,83.92264448579868,2.3074007020888248,2.2828230330010246,2.2951118675449247,Rh
LAPROK,PC2P,0.5157997111442415,82.8102804562036,2.271657764717212,2.306272750565292,2.288965257641252,Rh
LAWKUQ,PC2P,0.4478137812150577,82.42969811738004,2.2704125175835337,2.386085078114357,2.328248797848945,Ru
LAYJIG,PC2P,0.4958768169959001,87.03644640515947,2.274149071630972,2.28083975763314,2.277494414632056,Pd
LEBBEA,PC2P,0.5174128773760716,85.26357038455144,2.265843772196133,2.26910687275853,2.267475322477332,Pd
LEHZON,PC2P,0.4614354267610883,85.67820985645128,2.3235584778524507,2.312730853341997,2.318144665597224,Rh
LEMLOE,PC2P,0.4656809075661572,84.08137343594849,2.284780514622794,2.319441743178733,2.302111128900764,Ru
LEZYUM,PC2P,0.4120620573984346,85.99179163819024,2.299818036280262,2.2908712316496533,2.295344633964958,Pd
LIMVAE,PC2P,0.5354605385762207,88.35824874710369,2.28355906426788,2.2625465741062656,2.2730528191870727,Pd
LOQJOQ,PC2P,0.4602706857994782,86.06280373977769,2.308016247776432,2.271477712855664,2.289746980316048,Ru
LOQJUW,PC2P,0.4573879519194931,84.89451364000062,2.322139961328774,2.3188781770502733,2.320509069189524,Ru
LOXTEX,PC2P,0.5356527208348864,88.2165973024759,2.316188679706382,2.2818952649059083,2.2990419723061457,Pd
LUKSIW,PC2P,0.6030213380544167,84.94886827896838,2.1797843930077114,2.1920864490252208,2.185935421016466,Rh
LUNHIL,PC2P,0.5749743756988446,87.39319816782104,2.2465874120541125,2.251856789407356,2.249222100730734,Rh
LUQZED,PC2P,0.4673930767797242,81.19908522764678,2.2750496697874536,2.2867520635171625,2.280900866652308,Ru
LUTBIN,PC2P,0.5399680860976519,87.3929308024203,2.3271310663561686,2.255847734223212,2.2914894002896906,Pd
LUTBOT,PC2P,0.541127003354454,87.13184354166873,2.339480711611019,2.255126160550668,2.2973034360808438,Pd
LUTBUZ,PC2P,0.5474631941856131,87.25732569644296,2.2611724834695828,2.319015955098197,2.2900942192838896,Pd
LUTCAG,PC2P,0.549973210957883,86.75295794426495,2.2612872440271707,2.326522942074718,2.2939050930509444,Pd
LUTCEK,PC2P,0.5457277301528141,86.78475112885185,2.2453068832567182,2.3380042771560534,2.2916555802063856,Pd
LUTCIO,PC2P,0.5511903652627655,86.4736644321054,2.259027224271544,2.3349815845098223,2.297004404390683,Pd
LUTCOU,PC2P,0.5428100540439806,87.45028685571565,2.2749164819834595,2.2749164819834595,2.2749164819834595,Pd
MABCOI,PC2P,0.5343423872530749,86.26640362094143,2.3637193149779856,2.3226773344569405,2.343198324717463,Pd
MABSEP,PC2P,0.4805430022363026,83.95076464388114,2.2697220094099637,2.264658031580044,2.267190020495004,Ru
MABSIT,PC2P,0.4886088333954528,82.68721568656326,2.2595665513544843,2.2735881333258234,2.266577342340154,Ru
MAFGIK,PC2P,0.4590302366753634,84.47165084005071,2.3126022139572564,2.2864325924898816,2.299517403223569,Ru
MAFGOQ,PC2P,0.4658672661200149,85.26756440948567,2.302298633974316,2.298676140738405,2.3004873873563603,Ru
MAGKUE,PC2P,0.5635249720462169,86.18359049821187,2.276632820636652,2.2794536626130397,2.2780432416248457,Pd
MAGQOB,PC2P,0.4299815970928065,85.83951864385465,2.265456024733211,2.2654240221203628,2.265440023426786,Pd
MANVUS,PC2P,0.5175235277674245,84.73786660915167,2.277218917890856,2.2766497315133924,2.2769343247021245,Pd
MARYUC,PC2P,0.4893659150204994,86.15509743482029,2.303392932176358,2.292646723767096,2.2980198279717268,Pd
MAXCIX,PC2P,0.5153629332836377,85.73098295540018,2.2292559296769854,2.23649860272704,2.2328772662020127,Pd
MAZTAL,PC2P,0.4919050503168095,84.30871033497272,2.2566517232395427,2.3583852526675955,2.307518487953569,Pd
MAZYUH,PC2P,0.4500675549757734,86.03245084163359,2.3351344715026583,2.336973256158488,2.336053863830573,Rh
MEBVOF,PC2P,0.4729023015281401,83.66791992732344,2.258628566187898,2.2716555636803744,2.2651420649341363,Ru
MEBVUL,PC2P,0.4739505683935893,83.0072451658836,2.2650534210035747,2.264666421352161,2.264859921177868,Ru
MEBWAS,PC2P,0.4774389675736116,84.02851158184228,2.2658415655115878,2.2711519103749978,2.2684967379432925,Ru
MEBWEW,PC2P,0.4662632780469624,83.5786794387377,2.2637837794277083,2.274745260463245,2.2692645199454766,Ru
MEBWIA,PC2P,0.4661176854267611,83.77564054680386,2.263744022631533,2.2756100281023555,2.2696770253669443,Ru
MEBWOG,PC2P,0.4753307864330973,83.10814961786225,2.2607063055602765,2.261680127692685,2.2611932166264808,Ru
MEBWUM,PC2P,0.4729314200521804,83.70894497549476,2.261977453468534,2.256126547869157,2.259052000668846,Ru
MEBXAT,PC2P,0.4688431792769288,84.04690627432305,2.331506165550501,2.3157275314682426,2.323616848509372,Ru
MECFOR,PC2P,0.4865996552366753,85.62248428728607,2.3141318026421915,2.32105665592204,2.317594229282116,Pd
METFIB,PC2P,0.4816320350354081,81.70975949727946,2.271789382843402,2.275613543640484,2.2737014632419426,Ru
MICFOT,PC2P,0.5326709839731644,87.44268292835834,2.3326838619924484,2.3147721270138013,2.323727994503125,Pd
MIDPEU,PC2P,0.5368349329109207,85.25055831473422,2.2177008364520225,2.224305060013127,2.2210029482325746,Pd
MIFFOW,PC2P,0.5222814945956019,84.20697171705807,2.203814420499146,2.206115817449302,2.204965118974224,Rh
MILSIM,PC2P,0.5455471953037644,84.46878441516235,2.3012857275879504,2.305284581130928,2.3032851543594397,Rh
MIMFAQ,PC2P,0.4845438874394335,82.40987637582691,2.321866705907124,2.324388306630369,2.3231275062687464,Ru
MIYTAP,PC2P,0.4569045844204249,81.81465367431868,2.3925647326666,2.380173102948606,2.3863689178076037,Ru
MIYTET,PC2P,0.4812069045844204,83.7120398485814,2.30370353995474,2.3110871900471426,2.307395365000941,Ru
MIYTIX,PC2P,0.4865530655982109,83.08198847846569,2.31302961502874,2.314679027424753,2.3138543212267466,Ru
MOCVAD,PC2P,0.4729197726425643,84.10907651150494,2.2876114180515885,2.293519784087331,2.29056560106946,Ru
MOCVEH,PC2P,0.4714987886693999,83.9666542894515,2.273952066337371,2.287195662815056,2.280573864576213,Ru
MOCVIL,PC2P,0.4760587495341036,81.65382030640731,2.301682210905754,2.272577831450443,2.2871300211780987,Ru
MOCXOT,PC2P,0.4659546216921357,82.92650377683944,2.2692218930726016,2.2707474540335832,2.2699846735530924,Ru
MOFFOC,PC2P,0.4993419213566902,82.35819523029907,2.272772315917281,2.272348124737933,2.2725602203276067,Rh
MOJBUJ,PC2P,0.5453200708162504,83.71528616635496,2.29260223327118,2.2963259786014696,2.294464105936325,Rh
MOJCAQ,PC2P,0.5054276928811032,83.1682975956751,2.288688052138168,2.2962517283608084,2.292469890249488,Rh
MONJUV,PC2P,0.4769439526649273,84.09164830493522,2.271933317683421,2.280700331038691,2.2763168243610563,Ru
MOPVET,PC2P,0.4892843831531867,84.15485742989985,2.291587441054781,2.283834057019029,2.287710749036905,Ru
MOPVIX,PC2P,0.4788948937756243,84.36253216227425,2.280739573033274,2.2724315171199336,2.276585545076604,Ru
MORNAJ,PC2P,0.4623439247111442,82.1810137893585,2.295393212501945,2.2834997262973333,2.289446469399639,Ru
MOSLOV,PC2P,0.4752492545657846,84.21388165397607,2.28795235964388,2.2295625131401904,2.2587574363920355,Ru
MOSLUB,PC2P,0.4425491520685799,82.52633900378362,2.3690964522365907,2.391742879157373,2.380419665696982,Ru
MOTSAP,PC2P,0.4859998136414461,85.50124864320175,2.2613865215836046,2.314908421514772,2.2881474715491885,Pd
MUGWAM,PC2P,0.4781902254938501,83.92139356335366,2.3109281685071927,2.325191174935945,2.318059671721569,Rh
MURYEG,PC2P,0.4707824729780097,83.78348762517159,2.2719625877201413,2.263648382589486,2.267805485154814,Ru
MURZIL,PC2P,0.4885855385762206,83.56004879611346,2.245820562734254,2.252625801148517,2.2492231819413853,Ru
MURZOR,PC2P,0.4778640980245993,84.0316697049273,2.2602809559875525,2.24513407172044,2.2527075138539963,Ru
MURZUX,PC2P,0.4756161479686918,82.15456112393689,2.24390485538046,2.251826369860696,2.2478656126205783,Ru
NABXEU,PC2P,0.473467200894521,83.42839403553913,2.330067380999957,2.3307964304074265,2.330431905703692,Ru
NAHBAZ,PC2P,0.4049571375326127,86.09558771571282,2.33750572191813,2.336922762951313,2.337214242434721,Pd
NAKSAV,PC2P,0.5150892191576594,83.9206801474147,2.2761944117320034,2.26973897177627,2.272966691754137,Rh
NANYAC,PC2P,0.4826220648527767,83.01215228994009,2.2839111191112496,2.27886594603544,2.2813885325733447,Ru
NANYEG,PC2P,0.4903210026090197,83.36529029428532,2.26698125267943,2.272715556333436,2.2698484045064333,Ru
NASHAR,PC2P,0.5006639023481178,85.40916212135748,2.224952583764427,2.227587259794776,2.2262699217796014,Ru
NASHEV,PC2P,0.4762742266120015,83.71477964826919,2.2356808806267496,2.2289311339743096,2.2323060073005294,Ru
NAZFUQ,PC2P,0.5117988259411107,83.44043243771743,2.270016299500953,2.265335736706593,2.267676018103773,Pd
NAZGAX,PC2P,0.5177040626164741,84.92347833678997,2.2482991349017585,2.2518123811721087,2.2500557580369334,Pd
NEBYOI,PC2P,0.5205052646291465,83.93403066833704,2.2809513366137377,2.2858324523026616,2.2833918944582,Ru
NEDMAN,PC2P,0.4661584513604174,81.76809400176546,2.31611139628473,2.3005960097331304,2.3083537030089305,Ru
NEDMER,PC2P,0.470584467014536,82.34549432825179,2.2966780357725374,2.3213997932282155,2.3090389145003765,Ru
NEDMIV,PC2P,0.4696235557212076,82.54039671617957,2.2675491174393563,2.257146428568603,2.26234777300398,Ru
NEDMOB,PC2P,0.46438804509877,81.64712666312546,2.306082825919312,2.328474607978365,2.3172787169488385,Ru
NEJNOF,PC2P,0.4055220368989937,84.96396808452212,2.3504865453773607,2.289720070226926,2.320103307802144,Pd
NETBET,PC2P,0.4923534755870294,85.23902605337746,2.319202233527726,2.318962914753058,2.319082574140392,Ru
NEXYAQ,PC2P,0.454615868430861,84.73010216107585,2.3311297690175894,2.356615793887498,2.343872781452544,Ru
NEXYEU,PC2P,0.4811428438315319,85.18063585080633,2.303420282970522,2.2833492943481075,2.293384788659315,Ru
NIDYOQ,PC2P,0.5403175083861349,86.09406644143309,2.2160512178196607,2.223606305081904,2.219828761450782,Pd
NIFRID,PC2P,0.4894474468878121,83.31779052844028,2.314881854436637,2.298827962245109,2.306854908340873,Rh
NINJEB,PC2P,0.5067438501677227,82.72095244858609,2.2292996658143567,2.318899092241834,2.274099379028096,Ru
NOGZEP,PC2P,0.4635203130823704,83.98930175207465,2.332030231364937,2.365192803980259,2.348611517672598,Ru
NOMNUZ,PC2P,0.498619781960492,82.8127638621142,2.2573406920533725,2.2517526507145504,2.2545466713839613,Ru
NOMVOA,PC2P,0.5055441669772642,87.16596131738083,2.2938777212397348,2.2993035902203083,2.296590655730021,Pd
NONREP,PC2P,0.4829714871412597,84.7620764110711,2.277451646028956,2.278833692922764,2.27814266947586,Ru
NONZOH,PC2P,0.5016422847558702,84.79793867052321,2.243127504178039,2.3059698610346144,2.274548682606327,Pd
NOQZEA,PC2P,0.5261251397689154,86.38114814568756,2.2462379660223,2.2470438357984923,2.2466409009103963,Pd
NOQZIE,PC2P,0.5280178438315318,86.38006228416155,2.244011809238088,2.248994441967343,2.2465031256027155,Pd
NORJIN,PC2P,0.4649820629891912,86.01572367367196,2.3558416754951934,2.241489460158133,2.298665567826664,Pd
NOXMIY,PC2P,0.5600540439806188,85.76248811217918,2.363694565716983,2.3595173235219105,2.3616059446194466,Rh
NOXNIZ,PC2P,0.5814503354453969,86.36854223806156,2.360483213242577,2.365376502800346,2.3629298580214613,Rh
NUCGOJ,PC2P,0.5221999627282893,85.09819807076983,2.3383380850510047,2.34750633651967,2.3429222107853374,Rh
NUCHAW,PC2P,0.5376735464032799,85.08860477194547,2.276262506830001,2.3160224523954858,2.296142479612744,Rh
NUCJEC,PC2P,0.5404165113678718,85.28710836665266,2.26429370886376,2.335264438987585,2.2997790739256723,Rh
NUFJON,PC2P,0.4980432351844949,83.0104448190547,2.3287554616146378,2.349887231336857,2.339321346475748,Rh
NUSWUT,PC2P,0.4731468971300783,84.4555941371812,2.310746632584369,2.2881839960982155,2.299465314341292,Ru
NUSXEE,PC2P,0.4641259783824077,85.42074667290433,2.2739063305246323,2.2866068748256665,2.2802566026751494,Ru
NUVPAV,PC2P,0.502527487886694,85.56428324780532,2.261072533113434,2.2769147985816245,2.268993665847529,Pd
NUWKAS,PC2P,0.541016352963101,83.17774098777095,2.275798541171867,2.3216489829429423,2.2987237620574046,Rh
NUXMAW,PC2P,0.6287562896011927,87.70247470060941,2.264079062223756,2.246808848122153,2.2554439551729546,Pd
ODUBIZ,PC2P,0.4900997018263138,83.67147869682695,2.259803752541357,2.261637238816164,2.2607204956787603,Ru
ODUBOF,PC2P,0.4667058796123742,82.72261513358787,2.265531725666185,2.3089400165443883,2.287235871105287,Ru
ODUBUL,PC2P,0.4898085165859113,84.03812407153659,2.264183296466962,2.2608695229933105,2.2625264097301363,Ru
OGIYIM,PC2P,0.5401486209467015,84.77374283223523,2.255916221848675,2.2534387056230307,2.254677463735853,Pd
OGIYOS,PC2P,0.5438524972046217,87.10663006220732,2.2524841841842087,2.2431061053815524,2.247795144782881,Pd
OGUXUJ,PC2P,0.486442415206858,84.73033422186505,2.266563478043357,2.284053852254802,2.27530866514908,Rh
OKAMES,PC2P,0.4974317461796496,86.47593985976756,2.3103097194965008,2.301608567936782,2.3059591437166413,Pd
OKOFID,PC2P,0.4966397223257547,86.31604845321115,2.2377801500594288,2.3594342542228213,2.298607202141125,Pd
OKOVIV,PC2P,0.4764256429370108,83.12376522249271,2.2685759850619944,2.2581585418211896,2.263367263441592,Ru
OLAMEU,PC2P,0.4069604919865822,85.41148835898366,2.311036563968645,2.310424419884797,2.310730491926721,Pd
OLORUE,PC2P,0.4601600354081252,81.46916413322568,2.304339601708047,2.318017687594294,2.3111786446511706,Ru
OLOSAL,PC2P,0.4441099049571375,81.7345943374428,2.396213053966611,2.3429899701023045,2.369601512034458,Ru
OMAQAW,PC2P,0.5137788855758479,82.26666890130576,2.281066855662061,2.234064233633404,2.2575655446477323,Pd
OMISUY,PC2P,0.5445688128960119,84.90388794795885,2.223651501472297,2.2249280887255667,2.224289795098932,Pd
ORUMEU,PC2P,0.44945024226612,83.69579927560417,2.3369766793872806,2.357655191074385,2.3473159352308333,Ru
ORUYAD,PC2P,0.5672404957137532,85.10402025724791,2.393795730633673,2.385756693378435,2.389776212006054,Ru
OSUCOV,PC2P,0.4662807491613865,85.19445770610822,2.3432507334896964,2.2976603317287783,2.320455532609237,Ru
OVOKUG,PC2P,0.4717899739098025,84.28051195755123,2.289317365504398,2.3356510869562688,2.3124842262303336,Ru
OVOLAN,PC2P,0.4628505870294446,85.05823704290319,2.265608968908801,2.341045279357065,2.3033271241329327,Ru
OVOLER,PC2P,0.43911316623183,83.4332929263656,2.3607985936966323,2.4014085450002054,2.3811035693484186,Ru
OVOLIV,PC2P,0.4671543048825941,83.68468962974241,2.3793513822048222,2.3422980169056205,2.3608246995552213,Ru
OXOSEA,PC2P,0.5109252702199031,85.75019751622375,2.2796129057364105,2.256473797764999,2.2680433517507046,Pd
OYUQEF,PC2P,0.4564386880357808,80.71407750075853,2.331585940942346,2.3511656683441093,2.341375804643228,Ru
OYUQIJ,PC2P,0.4609345881475959,82.1796420940351,2.3327839591355204,2.3470975693396303,2.339940764237576,Ru
PAFFOR,PC2P,0.4623555721207603,83.79278761360804,2.295544379880293,2.300577970858628,2.29806117536946,Ru
PAJNAR,PC2P,0.5405213380544167,84.59054248643967,2.2870395711486937,2.2723331621925515,2.279686366670622,Pd
PAWRAH,PC2P,0.4946480152814014,82.18741944947281,2.231072163781351,2.297210046991785,2.264141105386568,Ru
PAWREL,PC2P,0.4964242452478569,84.9103545834237,2.2392440688768165,2.2718666334096285,2.2555553511432223,Ru
PAWROV,PC2P,0.4680162131941856,84.27378374589057,2.292649995093014,2.299041539424636,2.2958457672588253,Ru
PEBNIW,PC2P,0.5135342899739098,84.31975707805654,2.304430732306788,2.2911086835853074,2.297769707946048,Rh
PEMTIL,PC2P,0.4717666790905702,84.45007290095084,2.2781286179669484,2.277241752647268,2.2776851853071083,Ru
PEMVEI,PC2P,0.4999767051807678,89.02875217838474,2.284859076617199,2.294172399799108,2.289515738208153,Pd
PEMVIM,PC2P,0.5275577711516959,86.18998722365963,2.341043570717982,2.284339729549876,2.312691650133929,Pd
PEYXIB,PC2P,0.5648469530376444,86.51098275053363,2.239572727106669,2.2393184230921697,2.2394455750994195,Pd
PEZTOG,PC2P,0.4724364051434961,83.5560032586754,2.279898462651353,2.283826613383775,2.281862538017564,Ru
PEZTUM,PC2P,0.4769730711889676,83.42522213203958,2.29036983913079,2.297139743245935,2.2937547911883627,Ru
PHETHB,PC2P,0.4953235650391352,84.29305611461513,2.22472402782907,2.21704533106565,2.22088467944736,Rh
PIPJAC,PC2P,0.4912120294446515,82.61646609399119,2.2822661983213086,2.290247366552355,2.286256782436832,Ru
POLXET,PC2P,0.5539100354081252,87.26110799622114,2.225111907298148,2.3162201967861367,2.270666052042142,Pd
PUHKEI,PC2P,0.5161374860231085,84.27843753679603,2.297369147525056,2.2725798115797824,2.284974479552419,Pd
PUSSUU,PC2P,0.5720858181140515,85.9179742220566,2.2230260907150865,2.21450174982997,2.2187639202725284,Pd
PUSTAB,PC2P,0.5796799291837496,85.15909732832584,2.225287846549296,2.228209146377422,2.2267484964633586,Pd
PUSWOP,PC2P,0.4037865728661945,84.59377757751213,2.35105104155567,2.336614645165094,2.3438328433603823,Rh
PUSXAC,PC2P,0.4587914647782333,85.62517029175102,2.352394099635517,2.292304517292588,2.3223493084640525,Rh
PUTDEO,PC2P,0.4884690644800596,83.47997904150641,2.258324378826035,2.1911323556554043,2.2247283672407194,Rh
PUTKAT,PC2P,0.5779910547894148,88.81637705438698,2.316585849909301,2.316850232535544,2.316718041222422,Pd
PUTKIB,PC2P,0.5352042955646664,86.59717160099096,2.2789359359139523,2.333675641557756,2.306305788735854,Pd
QABCOM,PC2P,0.482080460305628,85.01154584884925,2.321773029389393,2.3236492850686394,2.3227111572290164,Pd
QACFAC,PC2P,0.4470508758852031,82.61825469714378,2.2685039122734616,2.388726438920957,2.3286151755972098,Ru
QADYEZ,PC2P,0.5177215337308982,85.01633230083641,2.2866650388721124,2.2761522356819635,2.281408637277038,Pd
QAJDAI,PC2P,0.4934133898620946,83.96139074041788,2.2846334498120258,2.2351561466707417,2.259894798241384,Ru
