Unnamed: 0,ligand,homo,lumo,dipole,rh_charge,rh_LP_1_occ,rh_LP_1_eng,rh_LP_2_occ,rh_LP_2_eng,rh_LP_3_occ,rh_LP_3_eng,rh_LP_4_occ,rh_LP_4_eng,bite_angle,homo_no_rh,lumo_no_rh,dipole_no_rh,r1_nbo,r2_nbo,r3_nbo,r4_nbo,bridge_nbo,p1_nbo,p2_nbo,c1_nbo,c2_nbo,c3_nbo,c4_nbo,p1_nmr,p1_nmr_aniso,p2_nmr,p2_nmr_aniso,p1_rh_bond_occ,p2_rh_bond_occ,p1_rh_bond_eng,p2_rh_bond_eng,p1_rh_antibond_occ,p2_rh_antibond_occ,p1_rh_antibond_eng,p2_rh_antibond_eng,p1_r1_bond_occ,p1_r2_bond_occ,p2_r3_bond_occ,p2_r4_bond_occ,p1_r1_bond_eng,p1_r2_bond_eng,p2_r3_bond_eng,p2_r4_bond_eng,p1_r1_antibond_occ,p1_r2_antibond_occ,p2_r3_antibond_occ,p2_r4_antibond_occ,p1_r1_antibond_eng,p1_r2_antibond_eng,p2_r3_antibond_eng,p2_r4_antibond_eng,p1_bridge_bond_occ,p2_bridge_bond_occ,p1_bridge_bond_eng,p2_bridge_bond_eng,p1_bridge_antibond_occ,p2_bridge_antibond_occ,p1_bridge_antibond_eng,p2_bridge_antibond_eng,c1_rh_dist,c2_rh_dist,c3_rh_dist,c4_rh_dist,p1_c1_dist,p1_c2_dist,p2_c3_dist,p2_c4_dist,p1_bridge_dist,p2_bridge_dist,p1_angle_sum,p2_angle_sum,rh_p1_bridge_angle,rh_p2_bridge_angle,r1_p1_rh_angle,r2_p1_rh_angle,r3_p2_rh_angle,r4_p2_rh_angle,r1_p1_bridge_angle,r2_p1_bridge_angle,r3_p2_bridge_angle,r4_p2_bridge_angle,p1_nbo_no_rh,p2_nbo_no_rh,r1_nbo_no_rh,r2_nbo_no_rh,r3_nbo_no_rh,r4_nbo_no_rh,bridge_nbo_no_rh,p1_nmr_no_rh,p1_nmr_aniso_no_rh,p2_nmr_no_rh,p2_nmr_aniso_no_rh,p1_LP_occ_no_rh,p1_LP_eng_no_rh,p2_LP_occ_no_rh,p2_LP_eng_no_rh,p1_r1_bond_occ_no_rh,p1_r2_bond_occ_no_rh,p2_r3_bond_occ_no_rh,p2_r4_bond_occ_no_rh,p1_r1_bond_eng_no_rh,p1_r2_bond_eng_no_rh,p2_r3_bond_eng_no_rh,p2_r4_bond_eng_no_rh,p1_r1_antibond_occ_no_rh,p1_r2_antibond_occ_no_rh,p2_r3_antibond_occ_no_rh,p2_r4_antibond_occ_no_rh,p1_r1_antibond_eng_no_rh,p1_r2_antibond_eng_no_rh,p2_r3_antibond_eng_no_rh,p2_r4_antibond_eng_no_rh,p1_bridge_bond_occ_no_rh,p2_bridge_bond_occ_no_rh,p1_bridge_bond_eng_no_rh,p2_bridge_bond_eng_no_rh,p1_bridge_antibond_occ_no_rh,p2_bridge_antibond_occ_no_rh,p1_bridge_antibond_eng_no_rh,p2_bridge_antibond_eng_no_rh,p1_LP_s_occ_no_rh,p2_LP_s_occ_no_rh,Vbur%_1.0,NE_1.0,NW_1.0,SE_1.0,SW_1.0,Vbur%_2.0,NE_2.0,NW_2.0,SE_2.0,SW_2.0,Vbur%_3.0,NE_3.0,NW_3.0,SE_3.0,SW_3.0,Vbur%_4.0,NE_4.0,NW_4.0,SE_4.0,SW_4.0,Vbur%_5.0,NE_5.0,NW_5.0,SE_5.0,SW_5.0,Vbur%_6.0,NE_6.0,NW_6.0,SE_6.0,SW_6.0
235.0,MS-3,-0.3699,-0.22824,4.525,-0.4616,1.98255,-0.375,1.93616,-0.42993,1.83954,-0.38473,1.81614,-0.39358,92.028329,-0.26836,-0.0692,1.7348,0.75237,0.74917,0.75213,0.74986,-0.72788,0.88048,0.87915,-0.14645,-0.13804,-0.13564,-0.14656,271.1033,124.2609,271.6459,125.0526,1.91236,1.91244,0.65563,0.65542,0.26097,0.26075,0.14031,0.14028,1.96151,1.96186,1.96185,1.96156,0.74529,0.74632,0.74589,0.74553,0.14221,0.14661,0.14311,0.14549,0.08732,0.08644,0.08784,0.08638,1.96424,1.96414,0.73773,0.73732,0.05977,0.05967,0.04044,0.04091,2.321705,2.291516,2.29082,2.32068,4.585646,4.518949,4.519746,4.585873,1.88797,1.888901,313.584737,313.513054,97.427505,97.351482,119.773527,124.198854,121.072633,122.979817,107.913031,104.468967,107.751859,104.552612,0.59272,0.59214,0.75077,0.74742,0.7501,0.74822,-0.76319,206.4124,212.1274,206.9126,212.6634,1.93604,-0.44043,1.93611,-0.44076,1.9663,1.96624,1.96632,1.9662,0.57934,0.57697,0.57936,0.57717,0.09621,0.1025,0.09654,0.10176,0.07195,0.07506,0.07223,0.07447,1.96233,1.96227,0.58751,0.58657,0.04017,0.04033,0.09781,0.09689,57.75,57.82,45.03386,44.920993,45.146727,45.146727,44.920993,43.821023,43.801653,43.840393,43.840393,43.801653,40.526296,40.703218,41.24702,39.909863,40.245083,42.143567,42.368568,43.009435,41.282354,41.91391,40.005046,40.560846,41.070133,38.9439,39.445303,30.753095,31.504377,31.65495,29.849426,30.003628
236.0,MS-40,-0.2977,-0.15921,1.144,-0.40025,1.98208,-0.30556,1.95277,-0.35615,1.80791,-0.32174,1.80041,-0.31654,95.778613,-0.17981,-0.03429,4.658,-0.36054,-0.33628,-0.34229,-0.34683,-0.74759,1.13429,1.12539,-0.18081,-0.15658,-0.15274,-0.18459,293.5336,91.1153,294.9026,103.5589,1.8764,1.8796,0.51049,0.51867,0.27759,0.27923,0.26202,0.26803,1.96059,1.95878,1.95976,1.96011,0.68771,0.68363,0.68664,0.68683,0.05504,0.06982,0.06137,0.06039,0.09817,0.09807,0.0929,0.09389,1.95591,1.95376,0.6496,0.64656,0.06981,0.06098,0.05039,0.04691,2.298618,2.255099,2.248266,2.287559,4.623077,4.520716,4.500828,4.610536,1.890701,1.895151,324.03858,321.59503,94.348087,94.327833,117.423329,119.742609,116.909753,122.306176,108.48211,109.016533,111.447151,103.837142,0.83259,0.84573,-0.34665,-0.31195,-0.3274,-0.33368,-0.76557,219.8149,92.6807,219.1021,102.9395,1.86995,-0.31165,1.87177,-0.32097,1.95933,1.95816,1.96071,1.95679,0.54682,0.5383,0.54597,0.54241,0.03605,0.05191,0.04197,0.04434,0.22339,0.22547,0.21827,0.21991,1.95206,1.94784,0.52044,0.51765,0.04925,0.04062,0.17415,0.17049,43.44,44.49,40.970655,41.083521,40.857788,40.857788,41.083521,43.136622,42.432851,44.692665,42.342459,43.078512,44.145746,39.991806,49.806317,40.118445,46.666418,44.832335,40.788902,49.441375,42.188567,46.910496,42.621448,41.093784,45.629277,41.813566,41.949166,38.535081,37.997642,40.457164,38.940995,36.744524
237.0,MS-41,-0.30676,-0.17115,2.5349,-0.39917,1.98224,-0.31262,1.95031,-0.36221,1.80638,-0.32944,1.80263,-0.321,95.385732,-0.19019,-0.07482,3.252,-0.3553,-0.35548,-0.34101,-0.34924,-0.84494,1.15073,1.14579,-0.17729,-0.15671,-0.15504,-0.1785,284.0166,79.9304,293.5653,52.6039,1.87549,1.87839,0.5211,0.51614,0.27919,0.27761,0.2786,0.27675,1.95855,1.9604,1.95911,1.95754,0.69413,0.69423,0.69136,0.69046,0.06595,0.05925,0.06638,0.06261,0.08748,0.08952,0.09072,0.09434,1.93768,1.94938,0.65193,0.65763,0.06723,0.06366,0.03074,0.04305,2.286674,2.248531,2.250316,2.289248,4.607674,4.512228,4.51511,4.618837,1.909072,1.894162,323.609066,323.155162,93.265686,93.474165,121.61383,117.178732,123.230142,116.051604,104.186152,113.75918,106.978885,111.549217,0.88039,0.85896,-0.34272,-0.34322,-0.32422,-0.33505,-0.86418,213.9481,90.0047,208.0534,121.5686,1.85925,-0.33468,1.87225,-0.3259,1.95572,1.96197,1.95949,1.95478,0.55346,0.55484,0.54708,0.55002,0.04999,0.04045,0.0498,0.04274,0.21069,0.21115,0.21932,0.21625,1.92486,1.9408,0.5219,0.52824,0.04603,0.04439,0.15332,0.16696,45.8,44.8,40.857788,40.632054,41.083521,41.083521,40.632054,43.343233,42.213326,43.02686,42.445764,45.686983,43.897125,38.308254,46.98674,40.44994,49.843564,44.629834,39.03389,47.520328,41.785116,50.180001,42.652983,38.533947,43.753745,41.848255,46.475986,38.77228,36.029752,39.922899,38.372262,40.764207
238.0,MS-42,-0.30215,-0.15817,3.4078,-0.31545,1.98373,-0.30258,1.95553,-0.35491,1.81097,-0.31864,1.77728,-0.31725,97.203496,-0.17929,-0.05848,1.4235,-0.70517,-0.25626,-0.25087,-0.24976,-0.78884,1.12488,1.04266,-0.1779,-0.17042,-0.17641,-0.17707,244.4174,80.5382,236.9595,55.9493,1.94534,,0.54147,,0.53254,,0.04872,,1.9525,1.94098,1.93165,1.93211,0.66077,0.63468,0.61476,0.60842,0.05997,0.09056,0.08044,0.07802,0.06071,0.03221,0.03946,0.03001,1.95218,1.94644,0.64948,0.61513,0.05526,0.06754,0.05368,0.02567,2.314696,2.273447,2.240497,2.254835,4.64219,4.551215,4.620169,4.618672,1.890185,1.953792,315.329183,325.879047,96.488856,92.365419,120.993559,122.492333,119.107083,117.187085,105.124689,109.178061,112.477662,104.039653,0.83744,0.79314,-0.7221,-0.27025,-0.27004,-0.26557,-0.81477,166.1806,220.7933,142.5788,158.9876,1.92374,-0.34478,1.9195,-0.33377,1.9521,1.94068,1.94465,1.94419,0.51399,0.47937,0.48209,0.47739,0.03652,0.06144,0.06448,0.06032,0.19544,0.16472,0.16282,0.15749,1.94769,1.94355,0.51548,0.49082,0.0367,0.04725,0.17996,0.15339,50.27,49.93,37.866817,34.650113,41.083521,41.083521,34.650113,41.277118,40.069731,42.652376,42.755682,39.630682,45.967111,47.269815,41.47795,48.230781,46.889899,50.434874,51.826392,46.296009,52.408292,51.208801,49.611531,50.83173,47.836713,50.179748,49.597931,44.044288,46.345866,43.3226,42.938909,43.569776
239.0,MS-44,-0.30527,-0.16709,2.6116,-0.39913,1.98225,-0.31122,1.95052,-0.3607,1.80583,-0.32807,1.80229,-0.31942,95.393159,-0.18861,-0.07143,3.9704,-0.35453,-0.35505,-0.34034,-0.34787,-0.84377,1.1503,1.145,-0.17723,-0.15731,-0.15531,-0.17892,284.5526,80.0333,295.0288,55.413,1.87533,1.87834,0.5191,0.5142,0.27906,0.27736,0.27958,0.27811,1.95855,1.96041,1.95916,1.95747,0.69255,0.69269,0.68968,0.68852,0.06595,0.05923,0.06617,0.06268,0.08906,0.09112,0.09234,0.09603,1.93818,1.95014,0.65045,0.65591,0.06706,0.06342,0.03312,0.04536,2.286461,2.248748,2.250006,2.288862,4.607114,4.513774,4.514259,4.618748,1.908243,1.893684,323.718758,323.219339,93.308244,93.515574,121.502126,117.160122,123.253465,115.951695,104.305035,113.725174,106.945369,111.650497,0.87998,0.85713,-0.34177,-0.34408,-0.32338,-0.33351,-0.86402,215.484,89.0383,209.1255,120.8988,1.85903,-0.33282,1.87227,-0.32365,1.95557,1.96199,1.95952,1.95469,0.55197,0.5542,0.54564,0.54836,0.0501,0.04051,0.04968,0.0429,0.21173,0.21296,0.22068,0.21755,1.92543,1.94187,0.52103,0.52758,0.04589,0.04416,0.15531,0.16922,45.69,44.64,40.857788,40.632054,41.083521,41.083521,40.632054,43.372288,42.213326,43.065599,42.471591,45.738636,43.930647,38.315703,47.05006,40.516985,49.839839,44.670955,39.060269,47.580845,41.870461,50.172243,42.672495,38.538677,43.786856,41.897922,46.466526,38.779083,36.011157,39.961449,38.39131,40.752415
240.0,MS-45,-0.30713,-0.164,3.6139,-0.40431,1.98201,-0.31125,1.95054,-0.36172,1.80998,-0.3272,1.80211,-0.32229,95.490584,-0.18679,-0.03928,2.6208,-0.36739,-0.3425,-0.34738,-0.34857,-0.72989,1.13518,1.13181,-0.17825,-0.1559,-0.15208,-0.18217,287.8076,68.7181,285.9691,94.7109,1.87612,1.87751,0.51829,0.52537,0.27828,0.27893,0.26258,0.26823,1.96097,1.95905,1.96012,1.95963,0.69343,0.69047,0.69351,0.69217,0.05461,0.0708,0.06031,0.06176,0.09303,0.09241,0.08847,0.08907,1.95534,1.95228,0.65623,0.65246,0.07069,0.065,0.03898,0.03535,2.298711,2.255802,2.249285,2.287671,4.621528,4.520383,4.499726,4.61067,1.896008,1.899564,323.860778,320.900767,93.849518,93.824403,116.381993,121.238062,117.830917,122.384961,108.682546,108.368203,111.436491,103.53347,0.83561,0.85483,-0.35409,-0.31771,-0.33345,-0.33627,-0.74928,222.5073,89.464,208.516,106.3418,1.87021,-0.31964,1.86886,-0.33148,1.96011,1.95829,1.96149,1.95646,0.55349,0.54498,0.55393,0.54944,0.03546,0.05339,0.04063,0.04582,0.21716,0.22025,0.2119,0.21377,1.95165,1.9462,0.52822,0.5241,0.04942,0.04383,0.16273,0.15765,43.7,45.24,41.139955,41.196388,41.083521,41.083521,41.196388,43.385201,42.458678,45.609504,42.419938,43.052686,44.17275,39.179827,50.826877,39.973182,46.711114,44.71867,40.013035,49.829309,41.983738,47.0486,42.379025,40.455205,45.928857,41.135568,41.996468,38.35979,37.471994,40.875323,38.101501,36.99034
241.0,MS-46,-0.27511,-0.15643,0.9559,-0.4081,1.98034,-0.30309,1.95072,-0.35431,1.80623,-0.3217,1.80306,-0.3141,94.256551,-0.17543,-0.03555,5.1731,-0.33754,-0.35904,-0.33497,-0.35262,-0.72103,1.12574,1.12239,-0.18525,-0.15416,-0.17528,-0.16037,278.3323,72.6299,280.7403,72.9706,1.87703,1.87744,0.51027,0.50734,0.2784,0.28044,0.28816,0.28032,1.95752,1.96149,1.95866,1.95833,0.67963,0.68782,0.68117,0.68313,0.06833,0.05622,0.06568,0.0623,0.09644,0.10396,0.09778,0.09948,1.94411,1.95031,0.63171,0.639,0.09054,0.07792,0.04454,0.05053,2.284212,2.256756,2.253726,2.282818,4.614164,4.488702,4.565468,4.567896,1.913666,1.904356,322.340542,322.510558,94.03556,93.88309,118.237263,120.597547,121.960871,117.700434,107.084788,109.212763,107.861361,110.961859,0.8346,0.83621,-0.31461,-0.34909,-0.31955,-0.33817,-0.74699,213.6568,104.8886,215.1954,112.4732,1.87141,-0.32011,1.87305,-0.31911,1.95712,1.95965,1.9591,1.95478,0.53779,0.54912,0.5378,0.5453,0.05315,0.0347,0.05218,0.04115,0.22013,0.22296,0.22425,0.21941,1.93608,1.94407,0.50426,0.51161,0.06232,0.05285,0.16536,0.17148,45.02,44.92,40.970655,40.632054,41.309255,41.309255,40.632054,43.194731,42.097107,42.561983,43.620868,44.498967,44.349672,38.311979,42.345799,47.999851,48.741061,45.036388,39.199926,44.519273,47.171187,49.255167,42.606864,38.781495,42.673678,43.218442,45.753839,38.522609,36.162184,38.404463,39.014014,40.509774
242.0,MS-47,-0.30544,-0.16241,2.7567,-0.39995,1.98229,-0.30994,1.94953,-0.36131,1.80999,-0.32602,1.80155,-0.32176,94.855208,-0.1871,-0.03948,3.7221,-0.36132,-0.34903,-0.35043,-0.35066,-0.8424,1.15223,1.14036,-0.17892,-0.15577,-0.15501,-0.18063,285.1382,65.3628,278.4211,105.8314,1.87635,1.87676,0.52087,0.51779,0.27971,0.27982,0.2751,0.27079,1.96013,1.95842,1.9598,1.95878,0.69474,0.69158,0.68901,0.69222,0.05663,0.07042,0.05897,0.06593,0.09434,0.08893,0.0908,0.08919,1.94176,1.94602,0.65282,0.65122,0.07028,0.06369,0.03637,0.03268,2.296864,2.257536,2.248482,2.285716,4.608342,4.51926,4.514408,4.606981,1.900945,1.908804,323.599637,325.060829,93.760523,93.206294,117.51617,120.626033,115.382781,122.724301,109.299309,108.218654,116.15641,103.906005,0.86636,0.85962,-0.34946,-0.32538,-0.33837,-0.33644,-0.86166,209.9112,111.9808,201.6546,118.6909,1.867,-0.32817,1.86818,-0.32622,1.95891,1.95846,1.96167,1.95535,0.55446,0.54673,0.54998,0.54854,0.03663,0.0536,0.04034,0.05058,0.21641,0.2149,0.21476,0.2142,1.9323,1.93715,0.52272,0.52081,0.04771,0.04294,0.16032,0.15746,45.3,45.12,41.252822,40.857788,41.647856,41.647856,40.857788,43.249613,42.277893,45.467459,42.665289,42.58781,43.943683,40.055125,50.063319,39.742253,45.914035,44.958026,42.10167,49.255167,41.709081,46.766185,43.306345,42.637413,45.58907,41.520293,43.478604,39.907139,39.300195,40.751508,39.113792,40.46306
243.0,MS-48,-0.2833,-0.16213,5.1109,-0.39119,1.98195,-0.30745,1.95277,-0.35832,1.80727,-0.32227,1.79832,-0.32099,95.863478,-0.18375,-0.03667,3.6803,-0.33516,-0.36308,-0.34513,-0.34307,-0.73756,1.13418,1.12297,-0.16784,-0.16915,-0.17416,-0.16059,294.0595,79.917,296.5998,99.767,1.87794,1.87918,0.51422,0.51951,0.27883,0.28164,0.26052,0.26286,1.95857,1.96116,1.95975,1.96014,0.68664,0.69144,0.68948,0.6898,0.06999,0.05527,0.06334,0.05861,0.09478,0.0963,0.09009,0.09099,1.95513,1.95401,0.65269,0.65085,0.07013,0.05987,0.04683,0.04349,2.281678,2.265168,2.255783,2.271422,4.591633,4.555333,4.560399,4.562589,1.890342,1.894203,323.359146,321.605732,94.010605,93.815519,119.282044,118.641904,123.881673,115.92882,108.752973,107.955087,103.482883,112.123146,0.8331,0.84916,-0.30873,-0.34913,-0.33168,-0.32966,-0.75706,224.6491,90.1434,219.3506,94.3473,1.8722,-0.31624,1.87026,-0.32457,1.95778,1.95978,1.9559,1.96165,0.54175,0.54987,0.54438,0.55067,0.05205,0.03566,0.04759,0.04007,0.22197,0.22116,0.21615,0.21494,1.95133,1.9484,0.5241,0.52209,0.04941,0.03964,0.17071,0.16677,43.66,44.58,40.688488,40.632054,40.744921,40.744921,40.632054,42.694344,42.394112,42.290806,43.892045,42.200413,43.54235,45.131853,40.937872,48.506406,39.593266,44.530911,45.856868,43.122711,48.307057,40.837006,42.287968,41.093784,41.968087,44.700577,41.389423,37.895369,35.441517,38.150483,39.741938,38.24754
244.0,MS-49,-0.30377,-0.16014,2.6701,-0.40709,1.9798,-0.30638,1.95086,-0.35863,1.807,-0.32629,1.80468,-0.31735,94.115732,-0.18169,-0.03999,2.8967,-0.34976,-0.33697,-0.3532,-0.34077,-0.71104,1.12573,1.12348,-0.15945,-0.17559,-0.15455,-0.18363,290.1576,65.4863,287.9018,80.33,1.87732,1.87802,0.51467,0.51562,0.28029,0.27891,0.27946,0.28124,1.959,1.95863,1.96136,1.95759,0.68553,0.68616,0.69028,0.68573,0.05997,0.06689,0.05535,0.07036,0.09499,0.09386,0.09724,0.09253,1.95663,1.95227,0.64619,0.64357,0.06589,0.06866,0.05296,0.04762,2.283886,2.257194,2.256492,2.282406,4.552917,4.566264,4.49506,4.613055,1.895085,1.900161,321.257862,323.493556,94.126645,94.02097,118.353315,121.793906,119.00977,118.910565,108.65197,108.265508,108.755921,108.402202,0.83438,0.82941,-0.33455,-0.31828,-0.34186,-0.31875,-0.7315,217.1388,97.3827,228.5509,88.101,1.87158,-0.3212,1.86998,-0.31806,1.95628,1.95867,1.96003,1.95668,0.54636,0.54033,0.55136,0.5427,0.03796,0.05337,0.03395,0.05571,0.21674,0.2212,0.21771,0.21906,1.9523,1.94826,0.51723,0.51531,0.04547,0.04837,0.17195,0.1667,44.58,43.76,40.970655,40.970655,40.970655,40.970655,40.970655,43.175362,43.827479,44.395661,42.239153,42.239153,44.362709,48.830453,48.264303,38.148093,42.207986,44.880827,47.75464,48.204643,39.100614,44.46341,42.565868,43.323295,44.567343,38.998297,43.374539,38.805615,38.833054,39.097011,36.350855,40.941539
245.0,MS-4,-0.30701,-0.16146,2.9551,-0.37834,1.98392,-0.30977,1.95248,-0.35956,1.80438,-0.31965,1.7969,-0.32741,94.599093,-0.17125,0.00099,3.8106,-0.47916,-0.47177,-0.47378,-0.4563,-0.79601,1.11109,1.09232,-0.17205,-0.17334,-0.17561,-0.17062,258.1713,72.8942,256.0461,58.5894,1.88006,1.8772,0.51795,0.50958,0.29281,0.29652,0.23443,0.2194,1.95791,1.95699,1.95752,1.95789,0.6617,0.65143,0.66303,0.65849,0.07737,0.06592,0.07504,0.06991,0.04565,0.04731,0.04518,0.04408,1.94967,1.94852,0.64982,0.64822,0.0598,0.0741,0.03532,0.02473,2.284083,2.264847,2.265972,2.279173,4.595042,4.568308,4.603353,4.580842,1.905526,1.919657,320.116101,329.650282,93.784851,92.927707,123.642362,116.445356,118.49943,114.948818,106.864327,105.880323,106.648075,114.861644,0.80838,0.79893,-0.49145,-0.48702,-0.48412,-0.46837,-0.81828,189.4939,126.5751,194.7549,124.6493,1.92175,-0.33129,1.90526,-0.31224,1.96165,1.95992,1.95898,1.9589,0.49837,0.49337,0.50376,0.50236,0.05898,0.04185,0.05968,0.04816,0.19133,0.1863,0.18525,0.18242,1.94235,1.94403,0.5059,0.50409,0.03862,0.05167,0.17406,0.16232,49.51,46.33,39.672686,39.051919,40.293454,40.293454,39.051919,42.074509,42.135847,41.980888,42.91064,41.270661,45.406548,47.1618,43.653159,48.130215,42.681019,48.345851,48.874992,48.730681,50.333623,45.444107,45.682886,45.751474,47.310082,47.498502,42.171486,38.798472,38.750057,40.257155,39.434895,36.75178
246.0,MS-50,-0.29858,-0.15113,0.6518,-0.3605,1.97447,-0.30073,1.94984,-0.35402,1.81267,-0.31669,1.78207,-0.31661,94.89519,-0.18083,-0.03261,3.98,-0.35367,-0.33928,-0.44197,-0.33192,-0.7394,1.13438,1.11194,-0.15846,-0.17771,-0.1466,-0.19909,282.8252,73.7911,302.8499,48.9129,1.87466,1.87593,0.50856,0.50544,0.28277,0.28675,0.28891,0.29995,1.95773,1.95888,1.96021,1.95595,0.68346,0.68314,0.68849,0.67498,0.06406,0.06596,0.05879,0.06798,0.09812,0.09763,0.10215,0.09479,1.94961,1.94173,0.64384,0.62882,0.0707,0.08494,0.05191,0.04132,2.294411,2.254873,2.231736,2.258484,4.561188,4.568072,4.432326,4.626726,1.897975,1.919437,322.458124,318.757558,93.69961,92.495772,117.253518,122.587363,127.617526,115.308621,110.926452,107.761923,108.232413,106.036834,0.84901,0.85913,-0.33846,-0.32369,-0.4316,-0.3149,-0.76249,219.717,103.3339,234.2338,77.0257,1.8713,-0.31891,1.87293,-0.32636,1.9547,1.95949,1.95818,1.95558,0.54627,0.53922,0.54645,0.5339,0.04144,0.0519,0.03588,0.05232,0.21851,0.22557,0.2253,0.21901,1.94293,1.93243,0.51587,0.50006,0.04846,0.0596,0.17367,0.16319,44.74,46.7,40.519187,39.841986,41.196388,41.196388,39.841986,43.275439,43.775826,45.157541,42.510331,41.658058,45.01732,49.865912,48.46916,38.736591,42.997616,46.637779,52.572776,49.019304,39.584756,45.374278,45.168672,52.075778,45.826369,38.867428,43.905112,41.124541,47.594449,40.65808,36.293256,39.952379
247.0,MS-51,-0.30713,-0.164,3.614,-0.40431,1.982,-0.31125,1.95054,-0.36172,1.80998,-0.3272,1.80211,-0.3223,95.490565,-0.18681,-0.03927,2.6216,-0.36739,-0.34251,-0.34738,-0.34856,-0.7299,1.13518,1.13181,-0.17825,-0.1559,-0.15208,-0.18217,287.8082,68.7161,285.9666,94.7046,1.87613,1.87751,0.5183,0.52537,0.27828,0.27893,0.26259,0.26823,1.96097,1.95905,1.96012,1.95963,0.69343,0.69048,0.69351,0.69217,0.05461,0.0708,0.06031,0.06176,0.09303,0.09241,0.08847,0.08907,1.95534,1.95228,0.65623,0.65246,0.07069,0.065,0.03898,0.03535,2.298709,2.255801,2.249274,2.28766,4.621508,4.52039,4.499713,4.610666,1.896006,1.899565,323.858935,320.901008,93.849238,93.823808,116.382056,121.239965,117.829597,122.386682,108.682026,108.368005,111.436667,103.533593,0.83538,0.85453,-0.35431,-0.3177,-0.33349,-0.33557,-0.74874,222.1566,89.8388,208.3017,106.4942,1.87024,-0.3197,1.86909,-0.33173,1.96005,1.95834,1.96149,1.95639,0.55344,0.54502,0.55388,0.54893,0.03549,0.05337,0.04063,0.04588,0.21711,0.22025,0.21187,0.21336,1.95157,1.94622,0.52773,0.52401,0.04948,0.0438,0.16231,0.15751,43.72,45.29,41.139955,41.196388,41.083521,41.083521,41.196388,43.385201,42.458678,45.609504,42.419938,43.052686,44.17275,39.179827,50.826877,39.973182,46.711114,44.717895,40.013035,49.826206,41.983738,47.0486,42.378039,40.455993,45.928069,41.132415,41.99568,38.359563,37.472901,40.873509,38.101501,36.99034
248.0,MS-52,-0.30613,-0.16459,5.595,-0.39915,1.98225,-0.31184,1.95057,-0.36531,1.80112,-0.32696,1.78799,-0.32515,94.914707,-0.18603,-0.03645,2.0193,-0.90578,-0.36757,-0.33677,-0.65851,-0.77471,1.32401,1.07724,-0.1746,-0.1576,-0.15032,-0.17477,239.3546,43.5791,308.8111,81.4015,1.8808,1.89307,0.52613,0.53271,0.27189,0.26869,0.26214,0.23402,1.96772,1.95632,1.96283,1.96083,0.81078,0.68237,0.69692,0.6544,0.0941,0.09341,0.06791,0.06117,0.0872,0.10138,0.08676,0.05069,1.95735,1.9623,0.64435,0.64526,0.07566,0.04265,0.0581,0.05076,2.279834,2.244868,2.234366,2.264684,4.596471,4.515023,4.523746,4.614902,1.873559,1.878277,317.176179,308.161861,96.944228,95.845402,120.975972,116.068047,126.65025,119.884256,112.549314,91.685344,110.591242,93.087697,1.01051,0.80052,-0.92213,-0.36589,-0.32215,-0.67601,-0.80504,158.0044,57.5288,220.2484,133.355,1.89172,-0.33196,1.90819,-0.34812,1.9587,1.95783,1.96018,1.9563,0.66486,0.53776,0.54232,0.50303,0.06802,0.07394,0.04964,0.03804,0.22301,0.22554,0.22006,0.18284,1.95447,1.95999,0.51458,0.51501,0.0599,0.0296,0.18531,0.17898,47.19,48.87,39.390519,38.261851,40.519187,40.519187,38.261851,42.749225,41.929236,46.358471,41.967975,40.741219,41.867178,41.831794,49.154499,38.956347,37.526073,42.70995,44.671343,49.626032,39.435789,37.106635,41.780849,44.270127,49.218725,39.69837,33.936174,37.504195,38.350039,46.671958,38.03211,26.962674
249.0,MS-53,-0.30595,-0.16521,4.196,-0.39799,1.98087,-0.30797,1.95234,-0.36183,1.80666,-0.32545,1.80601,-0.32166,94.490762,-0.18494,-0.03913,3.4019,-0.34605,-0.3396,-0.34794,-0.34803,-0.73405,1.1302,1.10954,-0.18316,-0.15561,-0.15695,-0.18113,300.7169,87.6497,305.1198,75.1436,1.87954,1.88724,0.52396,0.51987,0.27983,0.27514,0.24286,0.24794,1.95938,1.95903,1.95841,1.96012,0.6933,0.6874,0.68892,0.68544,0.06328,0.06009,0.0747,0.05215,0.08991,0.09132,0.092,0.09554,1.95556,1.95376,0.65013,0.63968,0.05959,0.06825,0.04373,0.03772,2.305633,2.262118,2.251573,2.29644,4.62965,4.498614,4.513208,4.624453,1.896894,1.907619,320.865936,321.04707,96.227295,95.426103,120.716857,117.668316,121.092778,117.059687,107.267712,108.176776,108.986498,104.645205,0.83562,0.80818,-0.33109,-0.3212,-0.3287,-0.33783,-0.74936,218.7601,99.7306,222.7801,141.9345,1.87597,-0.32625,1.89745,-0.32365,1.95625,1.95961,1.95645,1.96085,0.54877,0.54482,0.54445,0.54419,0.0453,0.03902,0.0545,0.03291,0.21719,0.21734,0.22008,0.22102,1.95004,1.94966,0.51955,0.51154,0.03934,0.04771,0.16859,0.16222,44.99,45.07,41.139955,40.632054,41.647856,41.647856,40.632054,42.765367,42.1875,43.569215,42.678202,42.62655,44.638334,45.016389,47.407628,39.202175,46.927145,45.684625,46.455838,48.195332,40.750109,47.337223,43.091908,43.661505,44.366308,40.866734,43.473085,38.45866,40.297973,38.902898,36.291442,38.342328
